codigo,Anho,Clasificacion,Empresa,Ingresos
236,1956,238,Ingersoll-Rand,145.4
275,1956,239,Anaconda Wire & Cable,145.2
242,1956,240,AMF,145.0
505,1956,241,McLouth Steel,145.0
219,1956,242,National Sugar Refining,144.9
201,1956,243,Central Soya,144.8
337,1956,244,Stauffer Chemical,143.6
232,1956,245,Endicott Johnson,143.1
325,1956,246,ITT Rayonier,142.5
233,1956,247,McGraw-Edison,142.5
274,1956,248,Budd,141.5
253,1956,249,Eli Lilly,141.3
226,1956,250,Studebaker-Worthington,140.9
249,1956,251,Kelsey-Hayes,140.8
231,1956,252,Campbell Taggart,140.6
230,1956,253,American Bakeries,139.0
255,1956,254,Stokely-Van Camp,136.5
238,1956,255,Kaiser Steel,136.1
204,1956,256,Combustion Engineering,135.8
360,1956,257,Certainteed,135.4
240,1956,258,Champion Papers,135.2
260,1956,259,Marathon,135.1
216,1956,260,Pabst Brewing,134.3
239,1956,261,Cletrac,133.6
250,1956,262,General Precision Equipment,133.3
314,1956,263,Clark Equipment,131.3
235,1956,264,Lorillard,129.8
269,1956,265,Link-Belt,129.5
248,1956,266,Tecumseh Products,129.5
296,1956,267,GK Technologies,129.4
290,1956,268,Diamond International,128.8
254,1956,269,General Host,128.7
284,1956,270,WestPoint Stevens,128.6
261,1956,271,Keebler,127.1
272,1956,272,Parke & Davis,123.1
281,1956,273,Union Camp,123.0
207,1956,274,Newport News Shipbuilding,122.5
263,1956,275,Bemis,121.8
299,1956,276,St. Joseph Lead,121.5
282,1956,277,GAF,121.2
170,1956,278,Alco Products,120.7
259,1956,279,Sunshine Biscuits,119.2
382,1956,280,Granite City Steel,116.3
335,1956,281,Eagle-Picher Industries,114.5
378,1956,282,Cleveland-Cliffs,114.5
308,1956,283,Stewart-Warner,113.8
286,1956,284,Anchor Hocking,113.8
268,1956,285,Crown Holdings,113.0
276,1956,286,Fairbanks & Morse,111.9
312,1956,287,U.S. Pipe & Foundry,111.3
303,1956,288,Maxus Energy,110.3
375,1956,289,Interlake,109.9
289,1956,290,Blaw-Knox,109.2
266,1956,291,Warren Petroleum,109.0
316,1956,292,Collins Radio,108.4
506,1956,293,Minute Maid,106.5
385,1956,294,H.K. Porter,106.1
323,1956,295,Long-Bell Lumber Co.,105.7
304,1956,296,Chemetron,105.5
321,1956,297,Yale & Towne Manufacturing,104.9
271,1956,298,Cincinnati Milacron,104.7
326,1956,299,Best Foods,104.1
288,1956,300,Garrett,103.4
285,1956,301,Colorado Milling & Elevator,102.8
484,1956,302,Detroit Steel,101.8
331,1956,303,Amerada Hess,101.8
341,1956,304,Keystone Consolidated Industries,101.4
373,1956,305,American Chain & Cable,101.1
300,1956,306,Flintkote,101.0
318,1956,307,Inmont,100.5
301,1956,308,Interstate Brands,99.7
403,1956,309,Interlake Iron,98.8
315,1956,310,Plymouth Oil,98.1
278,1956,311,Allied Mills,97.8
306,1956,312,Kendall,97.6
298,1956,313,Ward Foods,97.0
302,1956,314,Imcera Group,96.5
507,1956,315,Automatic Canteen,95.8
361,1956,316,National Container,95.3
309,1956,317,Case,94.8
381,1956,318,Pocahontas Fuel,94.8
283,1956,319,Fairmont Foods,94.5
508,1956,320,Hooker Chemical,94.2
332,1956,321,Texasgulf,93.6
342,1956,322,Maytag,93.1
365,1956,323,Stanley Works,92.5
310,1956,324,Ex-Cell-O,92.5
338,1956,325,Wagner Electric,92.3
408,1956,326,Georgia-Pacific,92.0
340,1956,327,Dan River,91.7
320,1956,328,Abbott Laboratories,91.7
402,1956,329,US Pharmaceuticals,91.7
333,1956,330,Lone Star Industries,91.5
307,1956,331,Squibb,91.1
352,1956,332,ESB,90.8
280,1956,333,Spencer Kellogg & Sons,90.3
317,1956,334,Sunbeam/Oster,90.1
225,1956,335,Foster Wheeler,90.1
494,1956,336,Warner-Lambert,90.0
374,1956,337,Carborundum,89.8
313,1956,338,Fibreboard,89.8
364,1956,339,PepsiCo,89.0
345,1956,340,Emerson Radio & Phonograph,87.4
346,1956,341,Cluett Peabody,87.4
344,1956,342,Thomas J. Lipton,87.2
348,1956,343,Gerber Products,86.7
376,1956,344,Riegel Textile,86.3
356,1956,345,Paccar,86.2
336,1956,346,Wm. Wrigley Jr.,86.1
368,1956,347,Outboard Marine,85.9
369,1956,348,Hines (Edward) Lumber,85.6
394,1956,349,Norton Simon,85.6
509,1956,350,Federal-Mogul,85.0
334,1956,351,Royal McBee,84.7
330,1956,352,Pepperell Manufacturing,84.7
412,1956,353,Houdaille Industries,84.6
329,1956,354,Beaunit,84.0
398,1956,355,Industrial Rayon,83.7
447,1956,356,National Automotive Fibers,83.5
324,1956,357,Motor Products,83.5
297,1956,358,Liebmann Breweries,83.0
354,1956,359,Rockwell Manufacturing,82.9
393,1956,360,Raybestos-Manhattan,82.9
384,1956,361,Bigelow-Sanford,82.7
305,1956,362,York International,82.7
287,1956,363,Rohr,82.4
359,1956,364,Olivetti Underwood,82.4
355,1956,365,Ruberoid,82.1
414,1956,366,Joy Technologies,81.9
425,1956,367,U.S. Industries,81.3
343,1956,368,City Products,81.3
434,1956,369,Cummins,81.0
510,1956,370,Coltec Industries,81.0
319,1956,371,Amsted Industries,80.7
458,1956,372,Midland-Ross,80.6
441,1956,373,Harbison-Walker Refractories,80.5
347,1956,374,Hazel-Atlas Glass,79.9
511,1956,375,Island Creek Coal,79.4
362,1956,376,Lukens Steel,79.3
358,1956,377,Superior Oil,78.9
451,1956,378,Square D,78.7
399,1956,379,Handy & Harman,78.7
468,1956,380,Motor Wheel,78.6
500,1956,381,Copperweld Steel,78.5
432,1956,382,LTV,78.2
328,1956,383,Virginia-Carolina Chemical,77.5
387,1956,384,Falstaff Brewing,77.0
351,1956,385,Beech Aircraft,77.0
407,1956,386,American Zinc. Lead & Smelting,76.7
380,1956,387,McGraw-Hill,76.7
512,1956,388,Bulova Watch,76.4
416,1956,389,Kroehler Manufacturing,76.2
419,1956,390,Bristol-Myers Squibb,75.7
473,1956,391,Barium Steel,75.1
395,1956,392,Hartmarx,74.8
492,1956,393,Mansfield Tire & Rubber,74.6
513,1956,394,Cerro,74.1
418,1956,395,Daystrom,73.8
363,1956,396,American Bosch Arma,73.8
445,1956,397,Mohasco,73.7
415,1956,398,Joslyn Manufacturing & Supply,73.5
400,1956,399,AM International,73.4
379,1956,400,Minnesota & Ontario Paper,73.1
388,1956,401,I-T-E Imperial,73.0
265,1956,402,Murray Corp.,72.9
424,1956,403,Bibb Manufacturing,72.8
349,1956,404,Great Western Sugar,72.7
401,1956,405,Richardson-Vicks,72.7
353,1956,406,Minneapolis-Moline,72.3
433,1956,407,Clevite,71.9
397,1956,408,Bucyrus-Erie,71.7
421,1956,409,Lees (James) & Sons,71.3
437,1956,410,American Forest Products,71.3
430,1956,411,American Enka,71.3
420,1956,412,Celotex,71.1
390,1956,413,American Optical,71.0
406,1956,414,Crowell-Collier Publishing,70.9
429,1956,415,Lehigh Portland Cement,70.9
514,1956,416,National Can,70.9
446,1956,417,Times Mirror,70.7
435,1956,418,Ideal Basic Industries,70.0
450,1956,419,Dayco,69.2
383,1956,420,Remington Arms,69.0
453,1956,421,Armstrong Rubber,69.0
455,1956,422,Avon Products,68.9
391,1956,423,American Agricultural Chemical,68.7
456,1956,424,Carey (Philip) Manufacturing,68.0
438,1956,425,Pennwalt Corp,67.8
515,1956,426,Mueller Brass,67.7
474,1956,427,Arvin Industries,67.4
426,1956,428,Cuban Atlantic Sugar,67.3
405,1956,429,Tennessee Corp.,66.5
417,1956,430,Joy Global,66.3
516,1956,431,Berkshire Hathaway,65.5
396,1956,432,Savannah Sugar Refining,64.6
431,1956,433,Ekco Products,64.5
422,1956,434,Calumet & Hecia,64.4
517,1956,435,Ceco Industries,64.3
409,1956,436,International Silver,64.2
377,1956,437,Todd Shipyards,64.2
436,1956,438,Robertshaw Controls,64.0
459,1956,439,P.R. Mallory,63.9
404,1956,440,Solar Aircraft,63.9
518,1956,441,American Metal Products,63.5
519,1956,442,Chicago Pneumatic Tool,63.4
443,1956,443,Freeport Sulphur,63.3
442,1956,444,Lily-Tulip Cup,63.1
478,1956,445,Columbian Carbon,62.8
386,1956,446,Bliss (E.W.),62.8
480,1956,447,National Homes,62.3
520,1956,448,Suntide Refining,62.1
483,1956,449,Bird & Son,61.7
463,1956,450,Cutler-Hammer,61.6
452,1956,451,Publicker Industries,61.5
389,1956,452,Canada Dry,61.4
460,1956,453,Consolidated Papers,61.2
475,1956,454,Climax Molybdenum,61.1
457,1956,455,Anderson-Prichard Oil,61.0
471,1956,456,Harshaw Chemical,60.9
357,1956,457,Butler Manufacturing,60.8
467,1956,458,Bates Manufacturing,60.7
371,1956,459,Standard Coil Products,60.5
521,1956,460,Consolidated Coppermines,60.5
449,1956,461,Continental Foundry & Machine,60.4
440,1956,462,Atlas Powder,60.3
428,1956,463,Elgin National Watch,60.1
476,1956,464,Erwin Mills,59.9
485,1956,465,Mullins Manufacturing,59.8
470,1956,466,Congoleum,59.8
444,1956,467,Gould-National Batteries,59.7
350,1956,468,Tobin Packing,59.3
522,1956,469,Premcor,59.0
523,1956,470,Natl. Malleable & Steel Castings,59.0
481,1956,471,Crown Central,58.8
427,1956,472,Dole,58.8
367,1956,473,Glen Alden,58.7
322,1956,474,Servel,58.6
448,1956,475,Stanley Home Products,58.5
524,1956,476,Alan Wood Steel,58.4
525,1956,477,Laclede Steel,58.2
526,1956,478,Briggs & Stratton,58.1
311,1956,479,Du Mont (Allen B.) Labs.,57.8
527,1956,480,Visking,57.7
528,1956,481,Vertol Aircraft,57.7
529,1956,482,Bohn Aluminum & Brass,57.5
530,1956,483,Vanadium,57.3
464,1956,484,Sutherland Paper,57.3
493,1956,485,Blue Bell,57.1
531,1956,486,Graniteville Co.,56.8
486,1956,487,Commercial Solvents,56.6
532,1956,488,Pittsburgh Coke & Chemical,56.6
533,1956,489,General Refractories,56.5
461,1956,490,Oxford Paper,56.4
490,1956,491,Langendorf United Bakeries,56.4
479,1956,492,South Penn Oil,55.8
496,1956,493,Signal Oil Gas,55.7
534,1956,494,Champlin Oil & Refining,55.7
535,1956,495,Great Northern Paper,55.7
536,1956,496,Sheller Manufacturing,55.6
537,1956,497,Holly Sugar,55.5
489,1956,498,Consolidated Cigar,55.3
538,1956,499,Weatherhead,55.2
539,1956,500,Warren (S.D.),55.1
1,1957,1,General Motors,10796.4
2,1957,2,Exxon Mobil,7126.9
501,1957,3,Ford Motor,4647.0
3,1957,4,U.S. Steel,4228.9
4,1957,5,General Electric,4090.0
9,1957,6,Mobil,2750.3
6,1957,7,Chrysler,2676.3
5,1957,8,Esmark,2429.3
15,1957,9,AT&T Technologies,2372.7
8,1957,10,Gulf Oil,2339.7
12,1957,11,Bethlehem Steel,2326.7
14,1957,12,Texaco,2046.3
7,1957,13,Armour,2011.4
11,1957,14,Amoco,1890.2
10,1957,15,DuPont,1888.4
16,1957,16,Shell Oil,1635.4
13,1957,17,CBS,1525.4
18,1957,18,ChevronTexaco,1452.5
19,1957,19,Goodyear Tire & Rubber,1358.8
17,1957,20,Kraft,1352.9
24,1957,21,Union Carbide,1324.5
22,1957,22,Navistar International,1252.1
28,1957,23,Republic Steel,1244.2
21,1957,24,Sinclair Oil,1180.1
23,1957,25,RCA,1121.1
25,1957,26,Firestone Tire & Rubber,1115.2
26,1957,27,Douglas Aircraft,1073.5
41,1957,28,General Dynamics,1047.8
27,1957,29,Procter & Gamble,1038.3
30,1957,30,ConocoPhillips,1033.4
45,1957,31,Continental Group,1010.3
20,1957,32,Boeing,1006.4
29,1957,33,Citgo Petroleum,973.7
36,1957,34,International Paper,969.6
39,1957,35,United Technologies,952.9
31,1957,36,General Foods,931.1
42,1957,37,Rockwell Automation,914.0
32,1957,38,Uniroyal,901.3
33,1957,39,Borden Chemical,877.0
35,1957,40,Alcoa,864.4
66,1957,41,Sperry,815.8
40,1957,42,American Can,771.6
50,1957,43,ARMCO,761.8
43,1957,44,Eastman Kodak,761.7
62,1957,45,Anaconda,749.4
55,1957,46,Jones & Laughlin Steel,742.6
34,1957,47,Lockheed Martin,742.6
61,1957,48,Intl. Business Machines,734.3
38,1957,49,Sunoco,731.4
49,1957,50,Ryerson Tull,727.2
44,1957,51,Goodrich,724.2
75,1957,52,Caterpillar,685.9
70,1957,53,Youngstown Sheet & Tube,676.3
51,1957,54,Honeywell Intl.,668.9
52,1957,55,AMAX,667.3
57,1957,56,National Intergroup,664.3
86,1957,57,Burlington Industries Equity,636.4
37,1957,58,Wilson,609.0
81,1957,59,BorgWarner,598.7
540,1957,60,Ogden,597.7
59,1957,61,Olin,596.7
68,1957,62,PPG Industries,596.6
60,1957,63,Asarco,592.9
48,1957,64,Fortune Brands,585.2
46,1957,65,Bendix,581.4
72,1957,66,NL Industries,576.3
53,1957,67,Conoco,576.3
58,1957,68,Curtiss-Wright,571.1
71,1957,69,Kennecott,567.0
69,1957,70,Dow Chemical,565.3
54,1957,71,Allis-Chalmers,547.4
47,1957,72,Atlantic Richfield,544.9
502,1957,73,ITT Industries,544.8
87,1957,74,Monsanto,541.9
63,1957,75,Tidewater Oil,522.6
67,1957,76,Nabisco Group Holdings,518.3
56,1957,77,General Mills,516.1
78,1957,78,American Cyanamid,500.7
89,1957,79,Owens-Illinois,496.0
80,1957,80,Pure Oil,486.2
73,1957,81,Standard Brands,473.2
103,1957,82,Crown Zellerbach,462.4
74,1957,83,Sealed Air,438.1
88,1957,84,Campbell Soup,429.8
108,1957,85,Phelps Dodge,418.8
82,1957,86,Nabisco Brands,410.5
76,1957,87,American Motors,408.4
97,1957,88,Reynolds Metals,405.2
100,1957,89,American Standard,401.3
84,1957,90,Unocal,396.4
77,1957,91,Ralston Purina,393.7
99,1957,92,BP America,392.5
147,1957,93,GenCorp,390.5
122,1957,94,Foremost Dairies,384.0
102,1957,95,Crane,375.2
503,1957,96,Merritt-Chapman & Scott,374.0
107,1957,97,J.P. Stevens,372.6
101,1957,98,United Merchants & Mfrs.,368.6
185,1957,99,Whirlpool,368.2
79,1957,100,Pullman,364.4
91,1957,101,Singer,363.9
93,1957,102,Hygrade Food Products,362.0
111,1957,103,Martin Marietta,359.0
95,1957,104,Carnation,358.0
85,1957,105,Philco,347.9
94,1957,106,Republic Aviation,346.2
136,1957,107,Kaisertech,343.6
119,1957,108,CF&I Steel,341.6
116,1957,109,NCR,340.9
98,1957,110,Morrell (John),340.8
96,1957,111,Amstar,338.1
208,1957,112,Consolidation Coal,335.6
106,1957,113,Sylvania Electric Products,332.3
504,1957,114,Sunray DX Oil,332.2
90,1957,115,Pillsbury,331.0
131,1957,116,3M,330.8
161,1957,117,St. Regis,330.6
109,1957,118,Beatrice,325.0
114,1957,119,Weyerhaeuser,324.1
183,1957,120,Northrop Grumman,322.5
83,1957,121,Avco,320.6
92,1957,122,Hormel Foods,319.3
104,1957,123,Deere,313.6
117,1957,124,Manville,310.4
105,1957,125,Liggett Group,308.5
125,1957,126,Otis Elevator,307.8
112,1957,127,TRW,306.5
168,1957,128,Koppers,305.6
164,1957,129,Bestfoods,304.2
141,1957,130,Studebaker,303.0
138,1957,131,FMC,302.2
157,1957,132,Wyeth,295.5
149,1957,133,McNeill & Libby,292.5
64,1957,134,Cudahy,291.1
115,1957,135,Colgate-Palmolive,291.0
172,1957,136,M. Lowenstein,290.6
132,1957,137,Honeywell,287.9
184,1957,138,Allegheny International,286.0
150,1957,139,Continental Baking,284.2
130,1957,140,National Supply,282.9
118,1957,141,Babcock & Wilcox,281.5
134,1957,142,Ashland,279.9
113,1957,143,Quaker Oats,277.2
171,1957,144,Container Corp. of America,276.0
121,1957,145,Marathon Oil,275.0
126,1957,146,Coca-Cola,273.3
187,1957,147,Unisys,271.8
133,1957,148,Scott Paper,270.3
123,1957,149,Furniture Brands Intl.,266.8
151,1957,150,Kaiser Industries,266.4
110,1957,151,Rath Packing,265.5
146,1957,152,USG,265.0
195,1957,153,Crucible Steel,263.9
142,1957,154,H.J. Heinz,262.4
152,1957,155,Aeroquip-Vickers,259.1
167,1957,156,Wheeling Pittsburgh,256.3
211,1957,157,Fruehauf,255.6
258,1957,158,Mack Trucks,254.2
140,1957,159,Richfield Oil,253.9
177,1957,160,Kimberly-Clark,253.3
153,1957,161,Skelly Oil,251.4
165,1957,162,Revere Copper & Brass,250.5
163,1957,163,Arden Farms,250.0
127,1957,164,Rockwell-Standard,249.5
135,1957,165,Del Monte Foods,249.3
144,1957,166,Armstrong Holdings,247.4
196,1957,167,Brink's,246.2
292,1957,168,Textron,245.8
124,1957,169,ACF Industries,245.6
159,1957,170,Johnson & Johnson,244.1
145,1957,171,American Viscose,239.4
120,1957,172,A.O. Smith,238.2
169,1957,173,Hercules,235.9
162,1957,174,Electric Autolite,231.6
237,1957,175,Dresser Industries,230.3
160,1957,176,Quantum Chemical,229.9
176,1957,177,Pet,229.4
200,1957,178,Dana,228.5
128,1957,179,J.E. Seagram,228.5
156,1957,180,Motorola,227.6
189,1957,181,Eaton,227.2
154,1957,182,Glidden,226.3
139,1957,183,Oscar Mayer,219.7
223,1957,184,Brown Shoe,219.1
173,1957,185,Bell Intercontinental,216.0
148,1957,186,Anheuser-Busch,214.7
256,1957,187,Westinghouse Air Brake,214.7
228,1957,188,Timken,214.5
166,1957,189,Hearst Consolidated Publications,211.2
155,1957,190,Archer Daniels Midland,210.9
233,1957,191,McGraw-Edison,210.6
213,1957,192,White Motor,207.4
175,1957,193,Cannon Mills,206.4
246,1957,194,Champion International,202.8
257,1957,195,American-Marietta,202.3
186,1957,196,Kellogg,201.7
238,1957,197,Kaiser Steel,201.5
194,1957,198,Gillette,200.7
242,1957,199,AMF,198.1
129,1957,200,Grumman,197.5
199,1957,201,Baldwin-Lima-Hamilton,195.3
205,1957,202,Genesco,195.2
541,1957,203,GATX,195.0
202,1957,204,Carrier,193.2
236,1957,205,Ingersoll-Rand,189.1
203,1957,206,Grinnell,189.0
210,1957,207,Celanese,188.3
190,1957,208,Westvaco,187.6
296,1957,209,GK Technologies,186.6
181,1957,210,Curtis Publishing,186.6
252,1957,211,McDonnell Douglas,186.2
273,1957,212,Abex,186.1
218,1957,213,Altria Group,182.5
143,1957,214,Admiral,182.0
253,1957,215,Eli Lilly,181.5
217,1957,216,Staley Continental,181.0
294,1957,217,Sharon Steel,178.7
215,1957,218,Pfizer,178.4
247,1957,219,Pittsburgh Steel,178.3
191,1957,220,Sterling Drug,177.7
245,1957,221,Eastern Gas & Fuel Associates,176.9
188,1957,222,Walter Industries,176.1
178,1957,223,Raytheon,175.5
193,1957,224,Rheem Manufacturing,173.9
227,1957,225,Owens Corning,173.1
229,1957,226,Norton,173.0
212,1957,227,Merck,172.4
219,1957,228,National Sugar Refining,172.1
170,1957,229,Alco Products,170.4
226,1957,230,Studebaker-Worthington,170.2
251,1957,231,BOC,169.8
204,1957,232,Combustion Engineering,169.0
267,1957,233,Mead,168.3
289,1957,234,Blaw-Knox,167.0
201,1957,235,Central Soya,166.6
274,1957,236,Budd,166.6
180,1957,237,Wesson Oil & Snowdrift,165.4
234,1957,238,Rohm & Haas,164.1
269,1957,239,Link-Belt,163.9
505,1957,240,McLouth Steel,163.9
279,1957,241,Bridgeport Brass,163.3
281,1957,242,Union Camp,163.1
209,1957,243,Corning,163.1
182,1957,244,Schenley Industries,160.0
255,1957,245,Stokely-Van Camp,159.5
275,1957,246,Anaconda Wire & Cable,159.4
337,1957,247,Stauffer Chemical,159.1
248,1957,248,Tecumseh Products,159.0
220,1957,249,Cone Mills,156.2
179,1957,250,Dart Industries,155.6
221,1957,251,Fairchild Engine & Airplane,155.1
249,1957,252,Kelsey-Hayes,154.6
240,1957,253,Champion Papers,154.2
250,1957,254,General Precision Equipment,153.3
260,1957,255,Marathon,152.9
241,1957,256,National Gypsum,151.9
232,1957,257,Endicott Johnson,151.4
259,1957,258,Sunshine Biscuits,150.6
310,1957,259,Ex-Cell-O,150.3
271,1957,260,Cincinnati Milacron,149.5
197,1957,261,Hershey Foods,148.7
231,1957,262,Campbell Taggart,147.0
270,1957,263,Scovill,146.4
314,1957,264,Clark Equipment,145.4
230,1957,265,American Bakeries,144.4
254,1957,266,General Host,143.0
224,1957,267,Zenith Electronics,141.5
304,1957,268,Chemetron,141.2
385,1957,269,H.K. Porter,140.7
222,1957,270,Simmons,140.5
288,1957,271,Garrett,139.0
325,1957,272,ITT Rayonier,137.9
382,1957,273,Granite City Steel,137.1
261,1957,274,Keebler,137.1
276,1957,275,Fairbanks & Morse,135.0
375,1957,276,Interlake,134.2
272,1957,277,Parke & Davis,134.1
290,1957,278,Diamond International,133.7
282,1957,279,GAF,133.7
284,1957,280,WestPoint Stevens,133.3
494,1957,281,Warner-Lambert,131.1
313,1957,282,Fibreboard,127.4
510,1957,283,Coltec Industries,126.1
263,1957,284,Bemis,125.6
316,1957,285,Collins Radio,125.1
174,1957,286,Continental Motors,125.1
484,1957,287,Detroit Steel,123.4
321,1957,288,Yale & Towne Manufacturing,122.6
340,1957,289,Dan River,122.4
307,1957,290,Squibb,122.3
363,1957,291,American Bosch Arma,122.2
368,1957,292,Outboard Marine,122.0
408,1957,293,Georgia-Pacific,121.3
308,1957,294,Stewart-Warner,121.3
303,1957,295,Maxus Energy,121.3
414,1957,296,Joy Technologies,121.1
286,1957,297,Anchor Hocking,120.1
299,1957,298,St. Joseph Lead,119.9
378,1957,299,Cleveland-Cliffs,119.8
473,1957,300,Barium Steel,119.5
312,1957,301,U.S. Pipe & Foundry,118.9
341,1957,302,Keystone Consolidated Industries,118.3
206,1957,303,Chance Vought,118.2
207,1957,304,Newport News Shipbuilding,117.8
373,1957,305,American Chain & Cable,117.6
511,1957,306,Island Creek Coal,117.5
319,1957,307,Amsted Industries,117.1
335,1957,308,Eagle-Picher Industries,116.4
326,1957,309,Best Foods,115.3
235,1957,310,Lorillard,115.2
268,1957,311,Crown Holdings,115.1
506,1957,312,Minute Maid,114.8
354,1957,313,Rockwell Manufacturing,114.8
315,1957,314,Plymouth Oil,113.3
342,1957,315,Maytag,113.0
318,1957,316,Inmont,111.1
508,1957,317,Hooker Chemical,110.0
394,1957,318,Norton Simon,109.8
542,1957,319,R.R. Donnelley & Sons,109.7
403,1957,320,Interlake Iron,108.8
329,1957,321,Beaunit,108.2
331,1957,322,Amerada Hess,107.9
239,1957,323,Cletrac,107.9
346,1957,324,Cluett Peabody,107.5
317,1957,325,Sunbeam/Oster,107.2
300,1957,326,Flintkote,107.1
388,1957,327,I-T-E Imperial,106.9
301,1957,328,Interstate Brands,106.4
295,1957,329,Pacific Vegetable Oil,106.3
434,1957,330,Cummins,105.8
445,1957,331,Mohasco,105.5
425,1957,332,U.S. Industries,105.4
362,1957,333,Lukens Steel,105.2
306,1957,334,Kendall,105.0
543,1957,335,Material Service,105.0
374,1957,336,Carborundum,104.9
402,1957,337,US Pharmaceuticals,104.6
466,1957,338,USM,104.3
507,1957,339,Automatic Canteen,104.2
283,1957,340,Fairmont Foods,102.7
451,1957,341,Square D,102.4
216,1957,342,Pabst Brewing,101.1
338,1957,343,Wagner Electric,100.7
225,1957,344,Foster Wheeler,100.7
509,1957,345,Federal-Mogul,100.6
500,1957,346,Copperweld Steel,100.5
298,1957,347,Ward Foods,100.3
348,1957,348,Gerber Products,99.7
365,1957,349,Stanley Works,98.8
330,1957,350,Pepperell Manufacturing,98.8
333,1957,351,Lone Star Industries,98.3
285,1957,352,Colorado Milling & Elevator,98.1
544,1957,353,Peabody Coal,97.5
364,1957,354,PepsiCo,97.0
320,1957,355,Abbott Laboratories,96.8
302,1957,356,Imcera Group,96.6
334,1957,357,Royal McBee,95.9
513,1957,358,Cerro,95.6
352,1957,359,ESB,94.8
376,1957,360,Riegel Textile,94.7
441,1957,361,Harbison-Walker Refractories,94.7
344,1957,362,Thomas J. Lipton,93.7
278,1957,363,Allied Mills,93.3
343,1957,364,City Products,93.2
280,1957,365,Spencer Kellogg & Sons,92.7
360,1957,366,Certainteed,92.1
545,1957,367,Southern States Cooperative,91.8
546,1957,368,U.S. Hoffman Machinery,90.9
432,1957,369,LTV,90.3
287,1957,370,Rohr,90.0
528,1957,371,Vertol Aircraft,90.0
